"id","entityA.id","entityA.type","entityB.id","entityB.type","date","temperature"
"27_41_1","27","Dragon","41","Dragon","289293980059","543"
"27_41_3","27","Dragon","41","Dragon","784532975284","699"
"27_41_4","27","Dragon","41","Dragon","-1400499568286","125"
"36_41_0","36","Dragon","41","Dragon","-929020859401","385"
"36_41_1","36","Dragon","41","Dragon","-1781225046217","578"
"36_41_2","36","Dragon","41","Dragon","81061350952","472"
"13_41_0","13","Dragon","41","Dragon","-920027940778","361"
"13_41_1","13","Dragon","41","Dragon","558955189242","548"
"13_41_3","13","Dragon","41","Dragon","139041615989","281"
"13_41_4","13","Dragon","41","Dragon","-1285262828220","530"
"11_42_1","11","Dragon","42","Dragon","-1130299185386","348"
"11_42_3","11","Dragon","42","Dragon","467465992144","226"
"11_42_4","11","Dragon","42","Dragon","-1813574564558","470"
"19_42_0","19","Dragon","42","Dragon","-1202399501694","363"
"19_42_1","19","Dragon","42","Dragon","-2192317601440","416"
"19_42_2","19","Dragon","42","Dragon","-4543311370","631"
"19_42_3","19","Dragon","42","Dragon","503515461955","132"
"19_42_4","19","Dragon","42","Dragon","-102268274548","634"
"19_42_6","19","Dragon","42","Dragon","626015280704","357"
"31_42_1","31","Dragon","42","Dragon","-1669844168905","131"
"31_42_2","31","Dragon","42","Dragon","-1812415145823","469"
"21_43_0","21","Dragon","43","Dragon","-1330979334795","361"
"21_43_1","21","Dragon","43","Dragon","-1066304104231","608"
"21_43_3","21","Dragon","43","Dragon","-754751366365","279"
"21_43_4","21","Dragon","43","Dragon","-1900408973322","603"
"21_43_5","21","Dragon","43","Dragon","-1848600571476","545"
"36_43_1","36","Dragon","43","Dragon","-936548896058","507"
"36_43_2","36","Dragon","43","Dragon","-922060947596","579"
"36_43_3","36","Dragon","43","Dragon","-859599768002","328"
"4_43_0","4","Dragon","43","Dragon","380467758558","662"
"4_43_1","4","Dragon","43","Dragon","-936685489903","372"
"4_43_2","4","Dragon","43","Dragon","-2027146484053","624"
"5_44_0","5","Dragon","44","Dragon","-1509534436032","572"
"5_44_1","5","Dragon","44","Dragon","696672229700","644"
"5_44_2","5","Dragon","44","Dragon","-878733232740","425"
"28_44_0","28","Dragon","44","Dragon","-1610006041117","383"
"28_44_1","28","Dragon","44","Dragon","-835378113368","601"
"28_44_3","28","Dragon","44","Dragon","-1896252282651","698"
"28_44_4","28","Dragon","44","Dragon","-1312041824626","307"
"2_44_3","2","Dragon","44","Dragon","-1080696685574","253"
"15_45_1","15","Dragon","45","Dragon","650557874076","594"
"12_45_0","12","Dragon","45","Dragon","165248919575","635"
"12_45_1","12","Dragon","45","Dragon","-727640099234","689"
"12_45_2","12","Dragon","45","Dragon","-1191414599601","311"
"12_45_4","12","Dragon","45","Dragon","86690469698","141"
"24_45_0","24","Dragon","45","Dragon","-1889902160927","149"
"24_45_1","24","Dragon","45","Dragon","-627906537638","454"
"24_45_2","24","Dragon","45","Dragon","-759699010327","412"
"3_46_0","3","Dragon","46","Dragon","-986699917644","236"
"3_46_1","3","Dragon","46","Dragon","-363687024752","592"
"3_46_2","3","Dragon","46","Dragon","112664839755","202"
"37_46_2","37","Dragon","46","Dragon","-774293751954","479"
"10_46_0","10","Dragon","46","Dragon","-1162807308353","436"
"10_46_1","10","Dragon","46","Dragon","841590531795","317"
"10_46_2","10","Dragon","46","Dragon","-2134929429445","537"
"10_46_3","10","Dragon","46","Dragon","-1238517442792","498"
"8_47_1","8","Dragon","47","Dragon","-238767102396","147"
"8_47_2","8","Dragon","47","Dragon","-174419456295","102"
"8_47_3","8","Dragon","47","Dragon","-1754459689071","175"
"8_47_4","8","Dragon","47","Dragon","513887793032","564"
"8_47_5","8","Dragon","47","Dragon","-2165305699964","599"
"5_47_0","5","Dragon","47","Dragon","-1846748329885","319"
"5_47_1","5","Dragon","47","Dragon","-701550492564","330"
"5_47_2","5","Dragon","47","Dragon","-1774890788019","621"
"5_47_3","5","Dragon","47","Dragon","-1378059385368","260"
"5_47_4","5","Dragon","47","Dragon","-358210374689","605"
"5_47_5","5","Dragon","47","Dragon","-1053236024864","614"
"23_47_0","23","Dragon","47","Dragon","-494862594816","694"
"23_47_1","23","Dragon","47","Dragon","-1273963683625","544"
"23_47_2","23","Dragon","47","Dragon","187874160736","404"
"23_47_3","23","Dragon","47","Dragon","-692213259546","464"
"23_47_4","23","Dragon","47","Dragon","-95050731078","301"
"23_47_5","23","Dragon","47","Dragon","-2177231783938","157"
"43_48_0","43","Dragon","48","Dragon","-565505316538","237"
"43_48_1","43","Dragon","48","Dragon","-1823702481710","117"
"43_48_2","43","Dragon","48","Dragon","-1663313170160","599"
"43_48_3","43","Dragon","48","Dragon","251451475398","360"
"43_48_4","43","Dragon","48","Dragon","-371959302186","406"
"43_48_5","43","Dragon","48","Dragon","781668526066","493"
"43_48_6","43","Dragon","48","Dragon","-2198371757314","476"
"19_48_1","19","Dragon","48","Dragon","-1709273334976","454"
"19_48_3","19","Dragon","48","Dragon","-2130794827438","137"
"10_48_0","10","Dragon","48","Dragon","-1011621037993","511"
"10_48_1","10","Dragon","48","Dragon","183658677051","203"
"10_48_3","10","Dragon","48","Dragon","-486237957695","489"
"10_48_5","10","Dragon","48","Dragon","636685702956","512"
"10_48_7","10","Dragon","48","Dragon","24497394559","354"
"37_49_0","37","Dragon","49","Dragon","-1956920923194","361"
"37_49_1","37","Dragon","49","Dragon","539187592933","531"
"37_49_3","37","Dragon","49","Dragon","-276211968463","559"
"37_49_4","37","Dragon","49","Dragon","-559385064054","111"
"37_49_5","37","Dragon","49","Dragon","-2171877368918","659"
"28_49_1","28","Dragon","49","Dragon","839634759959","279"
"28_49_3","28","Dragon","49","Dragon","-1885463319679","249"
"28_49_5","28","Dragon","49","Dragon","-1649386177203","360"
"10_49_1","10","Dragon","49","Dragon","290030631715","168"
"10_49_2","10","Dragon","49","Dragon","-28752575353","167"
"43_50_0","43","Dragon","50","Dragon","-2040602241813","572"
"43_50_1","43","Dragon","50","Dragon","-306448247389","417"
"18_50_0","18","Dragon","50","Dragon","155493268989","125"
"18_50_1","18","Dragon","50","Dragon","214759572441","213"
"18_50_2","18","Dragon","50","Dragon","-2191821304620","518"
"18_50_3","18","Dragon","50","Dragon","-1406061560200","681"
"18_50_4","18","Dragon","50","Dragon","-2098561266677","637"
"18_50_5","18","Dragon","50","Dragon","879494593837","670"
"2_50_0","2","Dragon","50","Dragon","-1674105591694","437"
"2_50_1","2","Dragon","50","Dragon","-1592261419546","331"
"2_50_2","2","Dragon","50","Dragon","-1680272564598","373"
"2_50_4","2","Dragon","50","Dragon","178398504194","697"
"2_50_5","2","Dragon","50","Dragon","-2145015364011","248"
"2_50_6","2","Dragon","50","Dragon","-1990858236703","513"
"41_51_1","41","Dragon","51","Dragon","-1282850718896","213"
"36_51_0","36","Dragon","51","Dragon","-2018729830345","307"
"36_51_1","36","Dragon","51","Dragon","738115011615","517"
"36_51_2","36","Dragon","51","Dragon","416259799537","645"
"12_51_0","12","Dragon","51","Dragon","-647918476806","242"
"12_51_1","12","Dragon","51","Dragon","-1701698482701","299"
"12_51_2","12","Dragon","51","Dragon","139671687957","160"
"40_52_0","40","Dragon","52","Dragon","-1122787166457","266"
"40_52_1","40","Dragon","52","Dragon","-182334608251","114"
"40_52_2","40","Dragon","52","Dragon","-1051832348116","581"
"40_52_3","40","Dragon","52","Dragon","311205337928","504"
"40_52_5","40","Dragon","52","Dragon","-538497062463","385"
"1_52_1","1","Dragon","52","Dragon","18186532153","558"
"1_52_2","1","Dragon","52","Dragon","749607816374","338"
"1_52_3","1","Dragon","52","Dragon","-1144024224913","345"
"1_52_4","1","Dragon","52","Dragon","-1370362791077","357"
"21_52_0","21","Dragon","52","Dragon","-924405572910","332"
"21_52_1","21","Dragon","52","Dragon","-516163251501","698"
"21_52_5","21","Dragon","52","Dragon","426618436525","225"
"21_52_6","21","Dragon","52","Dragon","-156353517535","337"
"16_53_1","16","Dragon","53","Dragon","-853565435124","493"
"16_53_2","16","Dragon","53","Dragon","2614217446","112"
"16_53_3","16","Dragon","53","Dragon","-1602828522694","659"
"9_53_0","9","Dragon","53","Dragon","-1143311969043","416"
"9_53_1","9","Dragon","53","Dragon","679453563732","208"
"9_53_2","9","Dragon","53","Dragon","-824160916575","206"
"9_53_3","9","Dragon","53","Dragon","-1987660232827","543"
"9_53_4","9","Dragon","53","Dragon","-1530733106843","345"
"9_53_5","9","Dragon","53","Dragon","-1517601874864","594"
"9_53_6","9","Dragon","53","Dragon","-619971548327","172"
"9_53_7","9","Dragon","53","Dragon","-1532612182465","267"
"10_53_1","10","Dragon","53","Dragon","768249620412","485"
"10_53_3","10","Dragon","53","Dragon","-654306924963","200"
"10_53_5","10","Dragon","53","Dragon","-153017323617","413"
"10_53_6","10","Dragon","53","Dragon","-396986745656","343"
"51_54_1","51","Dragon","54","Dragon","-30753402420","119"
"47_54_1","47","Dragon","54","Dragon","364957076947","137"
"47_54_3","47","Dragon","54","Dragon","-1426596839085","669"
"18_54_0","18","Dragon","54","Dragon","-414710906335","534"
"18_54_1","18","Dragon","54","Dragon","926607449272","280"
"18_54_2","18","Dragon","54","Dragon","-749976185773","597"
"18_54_3","18","Dragon","54","Dragon","749189521437","197"
"18_54_4","18","Dragon","54","Dragon","434652912726","495"
"0_55_0","0","Dragon","55","Dragon","869056792976","238"
"0_55_1","0","Dragon","55","Dragon","594947706924","128"
"0_55_2","0","Dragon","55","Dragon","830685015345","699"
"0_55_3","0","Dragon","55","Dragon","-760802447486","623"
"0_55_5","0","Dragon","55","Dragon","809254453376","626"
"47_55_0","47","Dragon","55","Dragon","-403407521267","410"
"47_55_2","47","Dragon","55","Dragon","-1481555891395","123"
"10_55_0","10","Dragon","55","Dragon","-1672748283849","645"
"10_55_1","10","Dragon","55","Dragon","355568923464","265"
"10_55_2","10","Dragon","55","Dragon","241999570024","494"
"6_56_0","6","Dragon","56","Dragon","-961681126346","321"
"6_56_1","6","Dragon","56","Dragon","-493208276202","505"
"6_56_2","6","Dragon","56","Dragon","-2139441977322","287"
"6_56_3","6","Dragon","56","Dragon","-1911276463783","419"
"6_56_4","6","Dragon","56","Dragon","9734450298","317"
"11_56_1","11","Dragon","56","Dragon","-1038011125335","506"
"11_56_3","11","Dragon","56","Dragon","-1955697920823","652"
"11_56_4","11","Dragon","56","Dragon","60690818832","267"
"11_56_6","11","Dragon","56","Dragon","-695310163853","623"
"23_56_1","23","Dragon","56","Dragon","477353445839","632"
"23_56_2","23","Dragon","56","Dragon","-1885202653314","439"
"23_56_3","23","Dragon","56","Dragon","-806763597418","518"
"23_56_4","23","Dragon","56","Dragon","-1731556025444","482"
"23_56_5","23","Dragon","56","Dragon","-970849083200","482"
"8_57_0","8","Dragon","57","Dragon","-935649953828","349"
"8_57_1","8","Dragon","57","Dragon","945943883702","542"
"8_57_2","8","Dragon","57","Dragon","-68714464520","109"
"8_57_3","8","Dragon","57","Dragon","-750066893204","431"
"8_57_4","8","Dragon","57","Dragon","-2164042319161","574"
"8_57_5","8","Dragon","57","Dragon","-1345644241531","497"
"8_57_6","8","Dragon","57","Dragon","-39530041715","449"
"8_57_7","8","Dragon","57","Dragon","-299839898601","656"
"56_57_0","56","Dragon","57","Dragon","-1243435183201","575"
"56_57_1","56","Dragon","57","Dragon","591199849298","190"
"56_57_2","56","Dragon","57","Dragon","-1500764763239","313"
"56_57_3","56","Dragon","57","Dragon","-1371788704539","375"
"9_57_0","9","Dragon","57","Dragon","828180815147","577"
"9_57_1","9","Dragon","57","Dragon","-998831815025","248"
"9_57_2","9","Dragon","57","Dragon","594539759687","214"
"9_57_3","9","Dragon","57","Dragon","-304106415115","205"
"9_57_5","9","Dragon","57","Dragon","-1536628546026","547"
"9_57_6","9","Dragon","57","Dragon","-1690735908741","659"
"0_58_0","0","Dragon","58","Dragon","-293088138377","414"
"0_58_2","0","Dragon","58","Dragon","-1749548476248","574"
"0_58_3","0","Dragon","58","Dragon","-2098157018731","279"
"12_58_4","12","Dragon","58","Dragon","520578365337","664"
"44_58_2","44","Dragon","58","Dragon","95215888125","392"
"32_59_0","32","Dragon","59","Dragon","686076830509","199"
"32_59_1","32","Dragon","59","Dragon","-937186569258","429"
"32_59_3","32","Dragon","59","Dragon","-1377259979806","468"
"32_59_4","32","Dragon","59","Dragon","-1267704633148","633"
"32_59_5","32","Dragon","59","Dragon","-1006884951918","619"
"32_59_6","32","Dragon","59","Dragon","-360722411079","152"
"40_59_0","40","Dragon","59","Dragon","-410814459368","635"
"40_59_1","40","Dragon","59","Dragon","-36638015686","268"
"40_59_2","40","Dragon","59","Dragon","477727449694","272"
"13_59_1","13","Dragon","59","Dragon","-2064157595700","566"
"14_60_0","14","Dragon","60","Dragon","-834712805554","507"
"14_60_1","14","Dragon","60","Dragon","-33926395824","162"
"14_60_4","14","Dragon","60","Dragon","-1552756416157","613"
"19_60_0","19","Dragon","60","Dragon","938836749807","529"
"19_60_1","19","Dragon","60","Dragon","-2084426570892","255"
"19_60_2","19","Dragon","60","Dragon","-1649492276724","186"
"19_60_4","19","Dragon","60","Dragon","-240212799204","486"
"19_60_5","19","Dragon","60","Dragon","-31688243608","635"
"10_60_1","10","Dragon","60","Dragon","-66716103231","315"
"10_60_2","10","Dragon","60","Dragon","-1014736772859","544"
"10_60_4","10","Dragon","60","Dragon","406059404297","139"
"10_60_5","10","Dragon","60","Dragon","-758047032307","507"
"12_61_0","12","Dragon","61","Dragon","-409333567675","685"
"12_61_1","12","Dragon","61","Dragon","-1880639849290","372"
"12_61_2","12","Dragon","61","Dragon","-1738139327961","155"
"12_61_3","12","Dragon","61","Dragon","922419052788","302"
"12_61_4","12","Dragon","61","Dragon","-1659283455671","425"
"12_61_5","12","Dragon","61","Dragon","-175838316723","234"
"47_61_0","47","Dragon","61","Dragon","-1386058872006","494"
"47_61_1","47","Dragon","61","Dragon","698643699453","248"
"47_61_2","47","Dragon","61","Dragon","-1526842223968","471"
"47_61_4","47","Dragon","61","Dragon","-1789229602546","179"
"47_61_6","47","Dragon","61","Dragon","-966212787879","253"
"47_61_7","47","Dragon","61","Dragon","-1683304023222","537"
"55_61_0","55","Dragon","61","Dragon","-1269291965998","619"
"55_61_3","55","Dragon","61","Dragon","-1956762588456","655"
"55_61_4","55","Dragon","61","Dragon","-1844444676618","428"
"55_61_5","55","Dragon","61","Dragon","-2002690513085","475"
"58_62_0","58","Dragon","62","Dragon","655270099014","191"
"58_62_1","58","Dragon","62","Dragon","698125615090","392"
"58_62_5","58","Dragon","62","Dragon","773949731133","543"
"58_62_7","58","Dragon","62","Dragon","-1262745896483","389"
"56_62_0","56","Dragon","62","Dragon","-1284436422467","261"
"56_62_1","56","Dragon","62","Dragon","-1602706496090","549"
"56_62_2","56","Dragon","62","Dragon","-1612168532027","425"
"56_62_5","56","Dragon","62","Dragon","-1105426874637","448"
"56_62_6","56","Dragon","62","Dragon","174188750717","576"
"54_62_0","54","Dragon","62","Dragon","-583029111565","116"
"54_62_2","54","Dragon","62","Dragon","-778950281206","603"
"54_62_3","54","Dragon","62","Dragon","-768807710470","384"
"2_63_0","2","Dragon","63","Dragon","902879611379","321"
"2_63_1","2","Dragon","63","Dragon","-1571970346339","413"
"2_63_2","2","Dragon","63","Dragon","28040871652","292"
"2_63_3","2","Dragon","63","Dragon","-1687633804772","226"
"54_63_0","54","Dragon","63","Dragon","-68138049684","453"
"54_63_1","54","Dragon","63","Dragon","441296312075","429"
"54_63_2","54","Dragon","63","Dragon","-150310095645","363"
"54_63_3","54","Dragon","63","Dragon","876968332723","325"
"54_63_4","54","Dragon","63","Dragon","-1667239528878","490"
"54_63_5","54","Dragon","63","Dragon","-1644509337892","570"
"54_63_6","54","Dragon","63","Dragon","486001125722","262"
"13_63_0","13","Dragon","63","Dragon","-1979064883912","340"
"13_63_1","13","Dragon","63","Dragon","81116080001","120"
"13_63_3","13","Dragon","63","Dragon","-135729945733","265"
"13_63_6","13","Dragon","63","Dragon","-1756601879593","533"
"13_63_7","13","Dragon","63","Dragon","363740953430","655"
"14_64_0","14","Dragon","64","Dragon","-1759693078352","352"
"14_64_1","14","Dragon","64","Dragon","465910400078","313"
"14_64_3","14","Dragon","64","Dragon","-710649427828","490"
"14_64_4","14","Dragon","64","Dragon","-2091670208562","670"
"14_64_6","14","Dragon","64","Dragon","-364800833261","382"
"10_64_0","10","Dragon","64","Dragon","-600196589082","456"
"10_64_1","10","Dragon","64","Dragon","-1586570678490","495"
"10_64_2","10","Dragon","64","Dragon","406296443895","223"
"10_64_4","10","Dragon","64","Dragon","-2133359782020","401"
"10_64_5","10","Dragon","64","Dragon","-1722707164076","305"
"55_64_0","55","Dragon","64","Dragon","-914464368328","291"
"55_64_1","55","Dragon","64","Dragon","-1301076325178","491"
"55_64_3","55","Dragon","64","Dragon","-1149815995968","606"
"55_64_4","55","Dragon","64","Dragon","-1655765090616","569"
"41_65_1","41","Dragon","65","Dragon","-1742388850439","452"
"41_65_3","41","Dragon","65","Dragon","163759311738","611"
"41_65_5","41","Dragon","65","Dragon","-917410290435","564"
"41_65_7","41","Dragon","65","Dragon","-4702795957","209"
"62_65_0","62","Dragon","65","Dragon","-2099192970949","336"
"62_65_2","62","Dragon","65","Dragon","-1980840251841","483"
"44_65_2","44","Dragon","65","Dragon","-80649940679","446"
"44_65_3","44","Dragon","65","Dragon","-821109431674","549"
"44_65_4","44","Dragon","65","Dragon","-761294023086","216"
"3_66_0","3","Dragon","66","Dragon","-1675305325923","336"
"3_66_1","3","Dragon","66","Dragon","648261163581","194"
"3_66_3","3","Dragon","66","Dragon","-77056346310","548"
"3_66_5","3","Dragon","66","Dragon","-1621645946910","121"
"3_66_6","3","Dragon","66","Dragon","-1538659391355","252"
"3_66_7","3","Dragon","66","Dragon","771395924285","420"
"36_66_1","36","Dragon","66","Dragon","-1296812887867","574"
"36_66_2","36","Dragon","66","Dragon","112626927239","655"
"36_66_6","36","Dragon","66","Dragon","-2132637488298","686"
"36_66_7","36","Dragon","66","Dragon","-806860077224","404"
"53_66_0","53","Dragon","66","Dragon","342792790968","361"
