tconst	averageRating	numVotes
tt0002726	4.8	5
tt0002736	5.8	10
tt0002739	2.2	5
tt0002745	3.8	12
tt0002748	7.2	5
tt0002753	5.3	9
tt0002755	4.4	21
tt0002759	5.9	15
tt0002761	4.6	13
tt0002767	5.9	37
tt0002784	5.0	35
tt0002795	6.0	495
tt0002796	4.9	8
tt0002797	4.9	9
tt0002801	5.1	16
tt0002813	5.2	243
tt0002815	3.8	11
tt0002816	5.9	94
tt0002822	4.1	27
tt0002825	7.0	6
tt0002829	4.6	10
tt0002832	6.8	11
tt0002844	7.0	1964
tt0002847	5.3	20
tt0002848	4.6	14
tt0002850	6.0	13
tt0002851	5.3	311
tt0002853	4.1	27
tt0002863	6.7	35
tt0002867	5.5	97
tt0002885	6.0	87
tt0002893	6.0	8
tt0002894	5.5	8
tt0002897	5.7	37
tt0002898	6.9	95
tt0002902	4.5	11
tt0002910	6.1	67
tt0002917	5.7	23
tt0002919	4.7	58
tt0002921	4.0	10
tt0002922	5.1	45
tt0002956	4.9	41
tt0002968	4.6	5
tt0002973	5.6	7
tt0002983	6.0	406
tt0002985	6.2	289
tt0002990	5.5	127
tt0002996	3.8	15
tt0002999	5.7	15
tt0003001	4.7	10
tt0003002	5.8	6
tt0003006	6.3	11
tt0003014	7.1	967
tt0003015	4.6	40
tt0003016	5.5	79
tt0003022	5.6	49
tt0003035	6.1	8
tt0003037	7.0	1365
tt0003044	5.5	14
tt0003046	6.7	46
tt0003054	6.1	16
tt0003057	6.0	6
tt0003059	5.8	29
tt0003065	5.5	78
tt0003073	4.9	39
tt0003075	6.0	24
tt0003078	7.0	12
tt0003083	4.1	7
tt0003093	6.1	10
tt0003102	6.2	101
tt0003104	5.7	255
tt0003106	5.6	80
tt0003112	6.3	9
tt0003131	6.6	128
tt0003133	5.6	11
tt0003156	5.6	10
tt0003158	6.5	10
tt0003159	5.9	17
tt0003165	7.0	1065
tt0003167	5.8	185
tt0003170	6.4	726
tt0003177	4.5	118
tt0003207	4.8	5
tt0003208	4.2	5
tt0003212	4.9	16
tt0003214	6.2	225
tt0003215	5.7	10
tt0003226	4.9	10
tt0003227	3.3	6
tt0003228	5.8	5
tt0003235	5.8	20
tt0003238	5.4	110
tt0003241	5.1	8
tt0003242	8.1	10
tt0003249	6.9	10
tt0003265	4.5	68
tt0003278	7.4	9
tt0003288	5.8	13
tt0003301	6.0	31
tt0003309	4.7	15
tt0003310	5.4	45
tt0003311	6.2	322
tt0003316	6.9	9
tt0003317	7.3	13
tt0003323	6.5	22
tt0003330	6.3	87
tt0003337	5.8	29
tt0003345	5.8	13
tt0003355	4.8	10
tt0003360	5.4	86
tt0003362	5.1	9
tt0003365	4.7	6
tt0003379	3.7	7
tt0003386	7.7	9
tt0003399	5.0	246
tt0003401	5.2	12
tt0003410	5.8	5
tt0003417	5.1	37
tt0003419	6.5	1804
tt0003424	7.3	1338
tt0003427	5.9	27
tt0003431	5.6	8
tt0003436	5.5	73
tt0003438	5.8	18
tt0003441	6.0	9
tt0003442	6.0	8
tt0003451	5.2	10
tt0003454	4.6	8
tt0003460	6.6	48
tt0003468	4.3	23
tt0003471	6.0	561
tt0003484	6.0	5
tt0003489	6.2	475
tt0003497	5.7	15
tt0003499	7.4	18
tt0003500	6.8	6
tt0003502	5.4	21
tt0003508	6.4	7
tt0003512	5.1	129
tt0003516	4.8	38
tt0003520	5.0	5
tt0003526	5.7	32
tt0003536	4.8	8
tt0003540	5.6	27
tt0003545	5.7	13
tt0003552	7.4	5
tt0003565	5.8	21
tt0003578	5.9	8
tt0003584	6.9	11
tt0003585	7.0	10
tt0003587	5.6	17
tt0003588	5.4	7
tt0003589	6.7	7
tt0003590	7.4	5
tt0003591	6.0	9
tt0003595	4.1	9
tt0003596	6.1	46
tt0003598	5.0	7
tt0003599	7.1	7
tt0003600	6.4	9
tt0003609	5.0	6
tt0003615	5.8	109
tt0003616	4.7	7
tt0003617	3.1	10
tt0003618	6.8	18
tt0003625	6.0	11
tt0003630	5.1	13
tt0003632	6.2	5
tt0003637	6.4	384
tt0003638	7.0	7
tt0003641	5.4	9
tt0003643	6.4	1127
tt0003657	6.5	149
tt0003660	3.6	5
tt0003662	6.1	738
tt0003665	6.3	49
tt0003668	5.7	10
tt0003670	6.5	20
tt0003675	6.2	10
tt0003679	5.5	1430
tt0003692	6.8	8
tt0003698	6.3	28
tt0003699	4.5	23
tt0003724	5.9	16
tt0003731	4.8	9
tt0003733	4.8	984
tt0003734	5.3	217
tt0003735	5.4	16
tt0003740	7.1	3125
tt0003743	5.1	25
tt0003750	5.6	10
tt0003751	5.9	34
tt0003758	5.8	1198
tt0003760	5.7	843
tt0003772	6.0	931
tt0003777	4.9	12
tt0003803	6.6	31
tt0003804	6.5	6
tt0003805	5.5	1163
tt0003812	6.8	5
tt0003813	4.9	75
tt0003815	7.4	5
tt0003816	5.4	10
tt0003819	7.2	15
tt0003823	7.1	34
tt0003828	6.0	20
tt0003838	6.1	16
tt0003839	6.6	309
tt0003854	3.7	18
tt0003855	6.5	75
tt0003860	5.1	76
tt0003863	6.0	907
tt0003869	5.2	10
tt0003870	4.4	5
tt0003876	6.0	44
tt0003883	7.5	309
tt0003884	6.7	73
tt0003886	6.4	7
tt0003890	5.9	16
tt0003897	6.3	47
tt0003923	5.2	922
tt0003930	6.9	1171
tt0003934	5.5	847
tt0003943	4.6	38
tt0003948	4.4	19
tt0003949	5.2	162
tt0003952	6.9	943
tt0003960	5.6	19
tt0003961	5.7	1379
tt0003965	6.9	12
tt0003969	5.3	187
tt0003972	4.5	6
tt0003973	5.8	206
tt0003978	4.3	6
tt0003980	5.6	7
tt0003982	5.0	6
tt0003996	6.7	9
tt0003998	5.6	30
tt0004002	6.3	20
tt0004007	5.7	718
tt0004008	7.2	2955
tt0004011	5.6	759
tt0004013	4.9	18
tt0004016	4.0	6
tt0004022	6.2	42
tt0004026	6.8	1049
tt0004027	6.0	10
tt0004028	4.1	18
tt0004030	8.7	10
tt0004039	5.5	108
tt0004052	7.0	81
tt0004057	6.4	8
tt0004060	5.5	95
tt0004064	5.3	14
tt0004065	5.5	45
tt0004066	7.0	507
tt0004074	5.8	221
tt0004091	5.1	980
tt0004099	5.2	418
tt0004100	6.0	877
tt0004101	6.0	1104
tt0004102	5.4	767
tt0004108	6.3	732
tt0004121	5.5	60
tt0004125	3.0	5
tt0004134	6.6	458
tt0004146	7.3	12
tt0004150	5.8	408
tt0004154	4.9	7
tt0004164	3.1	24
tt0004167	7.6	5
tt0004168	5.2	13
tt0004176	6.8	5
tt0004179	5.4	25
tt0004181	6.1	1247
tt0004182	6.9	46
tt0004189	5.8	2672
tt0004193	4.9	31
tt0004194	5.8	1165
tt0004196	5.7	35
tt0004199	4.2	12
tt0004205	6.6	5
tt0004207	5.2	9
tt0004208	5.2	5
tt0004209	6.5	47
tt0004210	5.7	1308
tt0004212	5.5	189
tt0004223	6.7	39
tt0004229	8.2	5
tt0004235	5.5	15
tt0004238	6.1	7
tt0004243	4.5	42
tt0004248	5.8	6
tt0004249	4.8	6
tt0004253	6.5	8
tt0004260	7.1	8
tt0004268	4.4	16
tt0004272	5.9	7
tt0004277	5.7	796
tt0004279	5.6	324
tt0004280	5.5	848
tt0004282	5.7	1154
tt0004284	5.6	1458
tt0004286	5.2	274
tt0004288	5.5	1818
tt0004294	7.0	5
tt0004295	7.6	22
tt0004307	6.0	5
tt0004311	6.0	1213
tt0004313	4.9	10
tt0004316	5.7	24
tt0004319	5.3	13
tt0004323	6.6	5
tt0004325	4.6	12
tt0004328	5.1	17
tt0004336	5.9	22
tt0004345	4.8	9
tt0004363	6.7	7
tt0004367	5.5	11
tt0004369	6.1	16
tt0004371	6.8	8
tt0004374	4.2	8
tt0004381	1.8	10
tt0004382	5.5	6
tt0004384	4.9	7
tt0004387	5.4	24
tt0004390	5.7	85
tt0004391	6.4	27
tt0004393	6.6	91
tt0004395	6.1	905
tt0004398	1.4	9
tt0004399	6.4	14
tt0004403	6.9	12
tt0004408	5.4	93
tt0004413	6.4	323
tt0004415	5.4	9
tt0004426	6.1	8
tt0004442	4.7	39
tt0004457	5.5	385
tt0004465	6.3	939
tt0004475	5.2	18
tt0004499	5.8	714
tt0004518	5.0	951
tt0004525	5.8	33
tt0004526	4.8	6
tt0004536	5.4	20
tt0004537	5.6	16
tt0004545	3.0	20
tt0004546	6.3	1469
tt0004555	6.0	42
tt0004558	5.1	9
tt0004562	5.8	23
tt0004571	6.0	18
tt0004573	5.2	8
tt0004593	5.9	38
tt0004600	6.7	30
tt0004630	6.2	54
tt0004635	5.7	884
tt0004637	5.4	804
tt0004643	4.7	6
tt0004646	5.7	11
tt0004651	5.7	7
tt0004662	5.8	23
tt0004670	5.3	1123
tt0004674	7.0	30
tt0004681	6.0	181
tt0004690	6.2	6
tt0004691	4.6	30
tt0004693	5.5	908
tt0004707	6.3	3273
tt0004712	6.3	169
tt0004727	1.9	12
tt0004728	3.4	11
tt0004730	8.0	162
tt0004736	5.8	1117
tt0004740	4.9	14
tt0004743	5.3	112
tt0004757	6.8	6
tt0004766	5.6	173
tt0004792	6.3	9
tt0004821	8.7	6
tt0004825	6.4	253
tt0004832	6.2	12
tt0004836	5.2	76
tt0004837	6.7	13
tt0004838	5.7	136
tt0004846	5.5	24
tt0004847	4.2	12
tt0004849	6.3	32
tt0004853	7.5	13
tt0004866	3.8	6
tt0004869	4.3	13
tt0004870	5.1	63
tt0004872	6.5	208
tt0004873	6.2	402
tt0004887	4.9	29
tt0004888	4.9	36
tt0004889	5.5	26
tt0004891	6.0	7
tt0004897	4.8	6
tt0004905	5.4	25
tt0004907	7.5	21
tt0004908	5.7	19
tt0004913	5.3	6
tt0004923	8.2	5
tt0004936	6.7	1760
tt0004942	3.2	5
tt0004961	6.4	8
tt0004968	4.6	18
tt0004971	5.5	116
tt0004972	6.3	22508
tt0004974	3.2	10
tt0004991	6.0	5
tt0005003	6.0	5
tt0005005	6.2	14
tt0005026	5.8	40
tt0005034	5.7	7
tt0005040	6.7	7
tt0005041	6.6	47
tt0005044	5.8	1531
tt0005046	7.6	5
tt0005047	5.2	38
tt0005049	7.0	5
tt0005050	5.3	7
tt0005053	6.1	16
tt0005054	6.5	19
tt0005059	6.4	76
tt0005060	6.3	900
tt0005061	5.1	16
tt0005062	4.8	8
tt0005068	5.3	30
tt0005074	6.8	2082
tt0005076	6.7	43
tt0005077	6.0	1475
tt0005078	6.6	2330
tt0005084	6.4	78
tt0005087	4.0	8
tt0005098	4.0	7
tt0005108	4.9	16
tt0005114	5.1	68
tt0005124	6.0	6
tt0005147	5.2	108
tt0005149	6.0	247
tt0005160	5.0	6
tt0005161	5.5	13
tt0005163	6.6	11
tt0005172	6.3	12
tt0005179	5.7	25
tt0005180	7.4	14
tt0005190	7.5	11
tt0005192	6.6	9
tt0005193	7.0	6
tt0005195	4.9	12
tt0005196	7.2	28
tt0005198	6.0	281
tt0005199	5.5	87
tt0005200	6.9	27
tt0005204	5.8	100
tt0005205	5.2	112
tt0005208	7.0	7
tt0005209	5.6	8
tt0005211	3.8	6
tt0005214	4.9	20
tt0005220	5.7	132
tt0005228	5.7	12
tt0005231	2.7	18
tt0005232	6.4	12
tt0005235	4.3	6
tt0005246	6.3	85
tt0005250	6.6	7
tt0005302	6.5	54
tt0005309	5.6	180
tt0005310	5.7	229
tt0005311	4.2	6
tt0005312	5.6	148
tt0005313	6.0	226
tt0005314	5.6	240
tt0005315	6.1	190
tt0005316	5.9	75
tt0005317	6.1	337
tt0005336	5.4	341
tt0005339	5.8	790
tt0005352	5.7	6
tt0005353	7.3	24
tt0005354	5.6	152
tt0005363	6.9	9
tt0005368	5.4	8
tt0005377	6.3	10
tt0005381	5.3	32
tt0005384	7.0	18
tt0005386	5.8	6
tt0005392	8.2	6
tt0005393	5.3	30
tt0005402	6.4	190
tt0005405	6.0	5
tt0005411	2.2	10
tt0005414	6.7	231
tt0005419	7.2	6
tt0005431	6.4	11
tt0005434	4.0	5
tt0005435	4.2	9
tt0005436	5.2	108
tt0005437	4.9	37
tt0005443	5.1	57
tt0005444	5.2	90
tt0005446	6.3	22
tt0005458	7.6	10
tt0005460	5.3	42
tt0005475	4.6	74
tt0005481	6.0	10
tt0005482	4.9	8
tt0005488	5.9	7
tt0005489	6.2	1630
tt0005490	6.3	6
tt0005496	7.2	6
tt0005498	5.3	6
tt0005502	5.5	13
tt0005513	3.6	16
tt0005514	3.4	15
tt0005522	6.0	28
tt0005529	6.7	269
tt0005535	7.2	27
tt0005542	5.7	1395
tt0005545	7.9	10
tt0005547	5.5	6
tt0005551	7.1	19
tt0005553	4.1	8
tt0005556	5.9	9
tt0005557	6.5	306
tt0005561	7.8	5
tt0005562	3.7	15
tt0005566	6.6	8
tt0005571	6.0	1140
tt0005574	6.9	20
tt0005579	6.1	15
tt0005582	5.5	8
tt0005586	6.5	25
tt0005589	6.2	14
tt0005590	6.2	67
tt0005592	6.7	6
tt0005600	5.6	39
tt0005604	5.4	9
tt0005613	6.3	7
tt0005615	6.5	28
tt0005621	7.0	35
tt0005622	6.6	154
tt0005644	7.0	7
tt0005654	5.2	131
tt0005656	5.6	34
tt0005660	5.2	121
tt0005661	6.1	103
tt0005663	5.9	7
tt0005667	1.1	9
tt0005674	5.2	23
tt0005675	5.6	90
tt0005676	5.9	206
tt0005677	5.8	207
tt0005678	5.8	217
tt0005679	5.3	186
tt0005680	5.9	133
tt0005682	5.4	54
tt0005683	5.9	37
tt0005700	5.9	15
tt0005703	5.5	65
tt0005719	5.6	136
tt0005731	5.9	33
tt0005733	6.0	7
tt0005739	6.8	12
tt0005746	5.0	7
tt0005753	5.2	93
tt0005756	7.2	9
tt0005758	7.5	13
tt0005771	6.5	10
tt0005772	5.2	8
tt0005774	5.2	12
tt0005780	7.4	8
tt0005793	5.4	5
tt0005802	2.1	11
tt0005808	5.5	18
tt0005809	6.1	299
tt0005810	6.0	1525
tt0005811	6.0	6
tt0005812	6.5	1773
tt0005823	7.0	21
tt0005831	6.7	10
tt0005832	5.7	43
tt0005838	4.2	29
tt0005845	5.6	23
tt0005864	5.7	169
tt0005869	4.7	7
tt0005871	7.4	10
tt0005875	5.6	36
tt0005878	4.8	6
tt0005879	7.3	7
tt0005891	4.9	87
tt0005901	5.2	6
tt0005905	6.8	11
tt0005910	5.5	969
tt0005915	6.4	37
tt0005916	6.9	803
tt0005922	8.4	5
tt0005928	5.5	16
tt0005930	5.4	8
tt0005931	6.6	20
tt0005939	5.1	15
tt0005945	7.8	21
tt0005951	6.9	612
tt0005955	5.6	75
tt0005956	8.5	6
tt0005960	6.8	1125
tt0005962	6.0	32
tt0005974	6.8	13
tt0005978	4.7	19
tt0005984	6.9	9
tt0005987	6.8	5
tt0005992	6.1	23
tt0005994	7.4	7
tt0005997	5.6	9
tt0005998	4.8	12
tt0005999	5.0	14
tt0006007	7.0	7
tt0006008	6.2	22
tt0006026	5.3	49
tt0006032	6.3	1346
tt0006036	5.6	7
tt0006041	7.2	6
tt0006047	5.0	5
tt0006062	5.5	17
tt0006063	4.2	9
tt0006088	5.7	6
tt0006101	7.6	9
tt0006102	5.4	44
tt0006115	5.3	146
tt0006119	6.5	16
tt0006128	6.4	5
tt0006134	5.7	18
tt0006140	5.9	7
tt0006144	2.5	12
tt0006145	5.4	182
tt0006150	4.7	30
tt0006157	3.7	15
tt0006158	5.8	6
tt0006160	8.3	24
tt0006177	7.0	2979
tt0006182	6.0	81
tt0006201	2.4	13
tt0006202	5.0	7
tt0006204	5.7	7
tt0006206	7.3	4221
tt0006210	5.9	8
tt0006213	3.0	14
tt0006215	5.2	41
tt0006217	7.0	5
tt0006229	3.2	6
tt0006238	7.2	23
tt0006241	7.7	13
tt0006243	5.2	9
tt0006258	5.7	28
tt0006262	5.7	73
tt0006276	6.3	20
tt0006279	1.1	9
tt0006280	1.1	9
tt0006283	6.7	15
tt0006291	7.7	12
tt0006293	5.4	25
tt0006296	5.4	131
tt0006299	7.2	8
tt0006309	6.5	1592
tt0006313	6.3	1458
tt0006318	5.4	11
tt0006327	5.9	148
tt0006331	5.7	6
tt0006333	6.2	1523
tt0006339	4.8	16
tt0006343	5.3	7
tt0006349	5.8	262
tt0006350	4.8	12
tt0006354	5.0	34
tt0006357	6.4	68
tt0006358	6.9	11
tt0006359	6.1	65
tt0006363	6.5	11
tt0006373	6.5	10
tt0006375	6.5	25
tt0006385	6.7	9
tt0006386	6.5	31
tt0006397	5.7	36
tt0006399	5.7	54
tt0006402	6.4	7
tt0006405	6.7	364
tt0006409	7.7	53
tt0006413	5.5	6
tt0006414	7.0	2414
tt0006417	5.8	8
tt0006419	4.4	10
tt0006426	5.3	11
tt0006434	4.8	5
tt0006436	5.8	9
tt0006437	6.8	11
tt0006444	5.5	46
tt0006446	5.3	46
tt0006449	5.6	104
tt0006451	5.9	45
tt0006453	4.7	17
tt0006454	5.7	17
tt0006455	5.7	43
tt0006456	6.9	15
tt0006457	5.5	22
tt0006481	6.1	52
tt0006482	6.4	80
tt0006484	4.3	7
tt0006489	5.5	19
tt0006494	6.1	146
tt0006505	6.9	8
tt0006508	7.2	35
tt0006509	4.5	560
tt0006511	6.0	46
tt0006517	6.0	289
tt0006547	7.8	72
tt0006548	6.6	1970
tt0006552	4.9	8
tt0006553	6.2	6
tt0006554	5.6	5
tt0006557	6.1	9
tt0006562	5.9	150
tt0006564	5.8	47
tt0006568	7.2	33
tt0006570	5.8	6
tt0006580	5.0	7
tt0006588	6.2	5
tt0006589	6.7	125
tt0006592	6.1	49
tt0006593	4.9	58
tt0006598	6.0	7
tt0006600	3.9	12
tt0006601	4.4	10
tt0006603	5.3	6
tt0006605	7.8	6
tt0006614	6.4	96
tt0006617	6.1	201
tt0006621	5.9	16
tt0006631	6.2	11
tt0006636	4.4	5
tt0006637	6.7	9
tt0006638	9.2	5
tt0006641	4.0	6
tt0006642	6.0	5
tt0006645	4.7	12
tt0006653	6.5	10
tt0006664	5.1	66
tt0006666	6.3	19
tt0006668	6.7	394
tt0006673	3.8	11
tt0006679	4.9	8
tt0006684	6.6	2255
tt0006688	6.3	144
tt0006689	6.6	2085
tt0006692	4.9	10
tt0006699	5.7	10
tt0006703	5.9	40
tt0006706	6.0	16
tt0006713	6.2	20
tt0006726	6.3	19
tt0006731	5.2	608
tt0006736	6.5	170
tt0006745	5.7	477
tt0006751	6.1	45
tt0006753	6.5	146
tt0006761	5.7	53
tt0006764	6.3	231
tt0006766	6.5	6
tt0006770	6.4	7
tt0006773	6.2	25
tt0006780	6.8	845
tt0006782	4.6	81
tt0006796	5.9	14
tt0006801	5.4	146
tt0006803	6.2	8
tt0006809	5.9	127
tt0006813	6.6	30
tt0006819	6.3	38
tt0006820	6.1	74
tt0006826	5.6	836
tt0006829	4.7	6
tt0006831	5.9	8
tt0006835	4.2	22
tt0006836	2.1	9
tt0006843	3.8	5
tt0006846	5.7	20
tt0006847	6.2	8
tt0006859	7.3	14
tt0006861	6.3	39
tt0006863	6.0	7
tt0006864	7.7	14080
tt0006865	6.2	13
tt0006867	6.3	20
tt0006874	7.0	7
tt0006886	7.4	878
tt0006893	4.2	13
tt0006895	5.6	64
tt0006902	5.7	43
tt0006913	6.6	14
tt0006914	5.7	31
tt0006917	3.8	13
tt0006932	6.5	30
tt0006942	6.9	12
tt0006943	5.6	20
tt0006952	4.5	25
tt0006963	3.9	48
tt0006978	5.1	259
tt0006991	4.0	14
tt0006995	6.5	14
tt0006997	6.0	80
tt0007003	5.5	70
tt0007005	5.2	12
tt0007009	4.1	7
tt0007012	4.9	13
tt0007019	4.6	5
tt0007023	4.8	16
tt0007031	6.5	61
tt0007034	7.8	10
tt0007038	6.7	9
tt0007042	4.2	5
tt0007047	5.9	575
tt0007049	6.4	54
tt0007061	4.5	6
tt0007070	4.8	6
tt0007075	5.2	5
tt0007098	6.0	88
tt0007100	7.1	19
tt0007107	5.8	14
tt0007108	6.9	828
tt0007110	6.7	11
tt0007111	6.2	6
tt0007116	6.2	13
tt0007117	5.1	8
tt0007118	6.8	25
tt0007120	7.0	14
tt0007136	6.1	52
tt0007142	6.9	15
tt0007145	7.1	2915
tt0007146	6.0	7
tt0007151	7.6	39
tt0007160	7.4	7
tt0007162	7.1	3035
tt0007165	7.2	6
tt0007167	4.9	13
tt0007177	4.5	96
tt0007183	6.9	621
tt0007184	5.6	7
tt0007188	6.2	13
tt0007194	6.5	1572
tt0007197	4.3	11
tt0007201	6.4	9
tt0007202	6.2	55
tt0007208	5.3	62
tt0007220	6.0	6
tt0007240	6.5	34
tt0007246	3.8	6
tt0007248	6.5	6
tt0007250	5.9	7
tt0007254	9.0	8
tt0007255	4.8	8
tt0007257	4.8	567
tt0007259	4.6	5
tt0007260	6.4	139
tt0007263	6.6	15
tt0007264	7.1	3253
tt0007271	6.0	7
tt0007272	7.1	10
tt0007278	6.3	12
tt0007279	5.3	28
tt0007297	6.3	17
tt0007303	7.2	6
tt0007308	4.9	10
tt0007309	5.6	185
tt0007313	5.6	8
tt0007317	5.4	5
tt0007338	6.4	317
tt0007340	6.8	391
tt0007353	5.7	13
tt0007361	6.2	350
tt0007367	5.2	507
tt0007368	6.5	78
tt0007375	2.8	12
tt0007380	8.2	5
tt0007407	5.8	9
tt0007410	5.0	8
tt0007413	5.6	85
tt0007422	5.8	26
tt0007433	6.7	470
tt0007439	5.4	148
tt0007453	7.2	24
tt0007454	6.1	24
tt0007459	6.6	90
tt0007462	6.6	12
tt0007464	5.4	10
tt0007473	7.0	15
tt0007476	5.2	937
tt0007486	8.6	5
tt0007491	5.8	9
tt0007498	6.3	11
tt0007499	3.0	7
tt0007506	6.1	8
tt0007507	6.9	2526
tt0007514	6.7	9
tt0007516	4.6	5
tt0007518	5.4	7
tt0007522	5.8	102
tt0007524	7.2	5
tt0007530	6.7	162
tt0007539	6.6	8
tt0007558	6.3	602
tt0007567	5.3	156
tt0007590	6.2	39
tt0007610	5.9	270
tt0007613	7.4	3559
tt0007614	6.6	10
tt0007617	5.6	89
tt0007618	6.6	10
tt0007620	5.4	25
tt0007623	8.2	6
tt0007624	5.5	129
tt0007626	4.6	11
tt0007646	6.7	40
tt0007647	6.1	7
tt0007660	4.0	5
tt0007669	6.4	11
tt0007673	5.3	9
tt0007678	6.7	6
tt0007679	5.1	7
tt0007684	6.0	6
tt0007686	6.5	142
tt0007690	6.0	7
tt0007698	5.1	49
tt0007699	5.4	13
tt0007702	6.9	20
tt0007709	5.3	113
tt0007711	8.0	37
tt0007715	5.6	42
tt0007718	6.1	38
tt0007720	5.9	138
tt0007725	4.1	12
tt0007726	5.7	15
tt0007728	5.7	41
tt0007730	6.1	42
tt0007755	6.0	476
tt0007761	6.3	1379
tt0007762	4.6	5
tt0007764	5.9	239
tt0007765	4.4	10
tt0007769	8.0	5
tt0007774	5.5	6
tt0007778	6.9	11
tt0007791	4.5	22
tt0007794	5.4	7
tt0007795	7.1	29
tt0007801	6.6	301
tt0007802	5.8	155
tt0007809	4.2	29
tt0007811	6.7	10
tt0007812	5.5	20
tt0007814	6.4	7
tt0007819	6.3	1465
tt0007825	6.6	38
tt0007832	7.2	3115
tt0007834	7.2	6
tt0007839	6.8	5
tt0007854	6.1	11
tt0007857	7.4	7
tt0007865	6.4	7
tt0007867	6.5	16
tt0007873	6.3	44
tt0007880	7.5	4758
tt0007891	3.8	5
tt0007903	6.7	12
tt0007910	6.9	37
tt0007927	7.2	13
tt0007931	6.8	29
tt0007942	5.0	24
tt0007952	7.0	6
tt0007956	6.1	71
tt0007958	6.1	17
tt0007963	7.1	7
tt0007983	6.1	133
tt0007984	4.2	10
tt0007986	4.9	14
tt0007992	6.6	45
tt0007998	6.8	16
tt0008004	5.5	6
tt0008010	5.9	7
tt0008011	6.0	136
tt0008022	4.7	9
tt0008024	6.6	23
tt0008028	8.4	5
tt0008029	6.1	15
tt0008031	5.2	8
tt0008036	6.7	9
tt0008039	4.4	10
tt0008040	6.4	5
tt0008041	6.9	17
tt0008057	6.0	5
tt0008060	5.4	70
tt0008072	5.7	14
tt0008075	6.5	21
tt0008086	5.9	66
tt0008091	6.0	6
tt0008099	5.8	90
tt0008100	6.5	607
tt0008112	6.0	908
tt0008122	6.7	29
tt0008130	6.0	5
tt0008133	7.6	7424
tt0008134	6.6	8
tt0008144	5.3	15
tt0008150	6.5	508
tt0008151	4.2	5
tt0008159	6.9	30
tt0008161	6.3	54
tt0008163	3.4	10
tt0008164	3.7	11
tt0008175	6.0	6
tt0008176	6.8	14
tt0008177	7.0	7
tt0008179	6.3	6
tt0008188	6.0	610
tt0008195	4.0	6
tt0008196	5.8	637
tt0008207	5.3	7
tt0008212	5.6	131
tt0008217	7.0	16
tt0008232	6.0	10
tt0008234	5.0	12
tt0008241	6.2	9
tt0008252	6.4	88
tt0008259	6.4	43
tt0008260	5.0	6
tt0008266	6.0	7
tt0008271	4.4	29
tt0008279	6.3	109
tt0008281	8.1	17
tt0008285	5.8	10
tt0008305	6.2	16
tt0008309	6.7	256
tt0008319	6.1	75
tt0008329	5.8	74
tt0008331	4.7	65
tt0008338	4.6	37
tt0008348	4.8	12
tt0008353	6.0	10
tt0008355	6.2	21
tt0008359	6.1	26
tt0008361	4.8	10
tt0008362	7.0	58
tt0008371	6.6	23
tt0008372	6.8	24
tt0008374	6.4	27
tt0008377	5.9	808
tt0008381	8.8	92
tt0008387	1.1	8
tt0008389	5.6	24
tt0008394	6.6	5
tt0008395	7.0	465
tt0008401	5.3	108
tt0008402	5.0	6
tt0008411	5.9	21
tt0008416	6.0	9
tt0008426	7.8	6
tt0008431	6.9	10
tt0008432	5.1	11
tt0008442	7.5	41
tt0008443	6.7	1283
tt0008458	6.5	84
tt0008476	5.9	12
tt0008489	6.4	133
tt0008491	5.1	8
tt0008493	4.7	36
tt0008496	7.0	5
tt0008498	6.3	79
tt0008499	6.1	775
tt0008500	6.1	183
tt0008502	1.8	8
tt0008510	5.6	7
tt0008519	5.8	751
tt0008521	5.0	5
tt0008523	5.6	1130
tt0008526	8.6	78
tt0008528	9.2	8
tt0008536	6.9	146
tt0008539	5.7	14
tt0008541	5.4	79
tt0008543	6.8	12
tt0008544	7.2	14
tt0008547	4.6	22
tt0008549	6.1	7
tt0008550	6.2	97
tt0008551	5.0	31
tt0008558	4.6	10
tt0008561	6.3	84
tt0008562	4.4	9
tt0008565	6.4	7
tt0008571	6.6	64
tt0008579	5.6	8
tt0008599	6.1	7
tt0008605	4.6	20
tt0008608	6.8	25
tt0008614	7.9	7
tt0008620	5.0	5
tt0008623	7.2	12
tt0008628	5.5	33
tt0008634	6.2	385
tt0008636	4.5	10
tt0008638	3.3	9
tt0008639	5.8	126
tt0008651	3.8	10
tt0008652	6.0	110
tt0008657	5.8	18
tt0008658	4.5	10
tt0008662	5.5	38
tt0008663	7.4	1539
tt0008666	6.7	6
tt0008670	5.5	60
tt0008672	6.1	187
tt0008677	5.4	5
tt0008679	4.7	481
tt0008687	6.1	141
tt0008688	7.6	127
tt0008690	5.6	31
tt0008692	5.5	23
tt0008696	6.6	16
tt0008698	6.1	9
tt0008706	6.0	9
tt0008710	6.6	148
tt0008720	5.5	6
tt0008723	6.5	54
tt0008725	5.9	29
tt0008730	6.4	23
tt0008735	6.0	26
tt0008742	6.8	11
tt0008745	4.0	11
tt0008753	6.6	7
tt0008759	5.6	8
tt0008761	3.3	15
tt0008764	5.8	32
tt0008775	6.4	561
tt0008783	6.6	15
tt0008784	6.0	7
tt0008786	6.4	63
tt0008787	6.1	7
tt0008797	6.2	9
tt0008800	6.7	99
tt0008804	4.2	12
tt0008806	4.4	10
tt0008807	6.6	81
tt0008808	5.4	5
tt0008810	4.9	15
tt0008811	5.0	162
tt0008817	1.4	8
tt0008821	2.8	5
tt0008822	6.1	69
