"id","entityA.id","entityA.type","entityB.id","entityB.type","from","to"
"29_84_5","29","Dragon","84","Dragon","-1338403075204","-1338398935204","538"
"29_84_6","29","Dragon","84","Dragon","-2132635390264","-2132634670264","211"
"47_84_3","47","Dragon","84","Dragon","-1761556380374","-1761553260374","203"
"47_84_4","47","Dragon","84","Dragon","-249373310987","-249369110987","657"
"47_84_5","47","Dragon","84","Dragon","-1859555851604","-1859553991604","274"
"83_85_2","83","Dragon","85","Dragon","-534746948756","-534746168756","333"
"1_85_2","1","Dragon","85","Dragon","-1201890977081","-1201887917081","158"
"1_85_6","1","Dragon","85","Dragon","-1860796151098","-1860791351098","155"
"31_85_0","31","Dragon","85","Dragon","-1020114485322","-1020112625322","352"
"31_85_2","31","Dragon","85","Dragon","-2194845035832","-2194841915832","219"
"31_85_6","31","Dragon","85","Dragon","104168337075","104173857075","570"
"73_86_1","73","Dragon","86","Dragon","-1907986035653","-1907982675653","502"
"73_86_6","73","Dragon","86","Dragon","-1903614326738","-1903612886738","389"
"73_86_7","73","Dragon","86","Dragon","-1896025389519","-1896020889519","225"
"19_86_5","19","Dragon","86","Dragon","-1306564114990","-1306563454990","193"
"19_86_7","19","Dragon","86","Dragon","-652357625739","-652353605739","170"
"65_86_1","65","Dragon","86","Dragon","-1117491896658","-1117489136658","567"
"65_86_2","65","Dragon","86","Dragon","-613481004387","-613480884387","121"
"18_87_0","18","Dragon","87","Dragon","-1620465314264","-1620461594264","461"
"18_87_4","18","Dragon","87","Dragon","-175581231858","-175579071858","553"
"47_87_3","47","Dragon","87","Dragon","644619335391","644619515391","434"
"83_88_1","83","Dragon","88","Dragon","-1241037578226","-1241035838226","647"
"83_88_2","83","Dragon","88","Dragon","-663917559355","-663914019355","253"
"83_88_4","83","Dragon","88","Dragon","-768804629502","-768801989502","471"
"1_88_3","1","Dragon","88","Dragon","-995497110643","-995495370643","567"
"10_88_0","10","Dragon","88","Dragon","-1137382926088","-1137378966088","597"
"10_88_1","10","Dragon","88","Dragon","-914815672585","-914813692585","208"
"75_89_0","75","Dragon","89","Dragon","-597888960200","-597884940200","693"
"75_89_2","75","Dragon","89","Dragon","-922663676251","-922661756251","348"
"18_89_1","18","Dragon","89","Dragon","660147027741","660150987741","690"
"18_89_4","18","Dragon","89","Dragon","-1772725383309","-1772720583309","273"
"48_90_2","48","Dragon","90","Dragon","-1892438180890","-1892432480890","639"
"5_90_1","5","Dragon","90","Dragon","876592591539","876593791539","641"
"5_90_2","5","Dragon","90","Dragon","-810376527775","-810374787775","546"
"18_90_1","18","Dragon","90","Dragon","835916019319","835916499319","599"
"80_91_2","80","Dragon","91","Dragon","-1065137779434","-1065134899434","116"
"80_91_3","80","Dragon","91","Dragon","-2172119294994","-2172116174994","344"
"80_91_4","80","Dragon","91","Dragon","-1708029509052","-1708026269052","165"
"80_91_5","80","Dragon","91","Dragon","-759130026747","-759126306747","241"
"2_91_1","2","Dragon","91","Dragon","-1593011840175","-1593011120175","203"
"14_92_1","14","Dragon","92","Dragon","-1890088748322","-1890087008322","656"
"14_92_4","14","Dragon","92","Dragon","-34178037931","-34173177931","183"
"4_92_0","4","Dragon","92","Dragon","-1897610420347","-1897605500347","482"
"4_92_1","4","Dragon","92","Dragon","632593383641","632594343641","609"
"76_92_2","76","Dragon","92","Dragon","838730169580","838732149580","565"
"17_93_6","17","Dragon","93","Dragon","-1599486250810","-1599486190810","322"
"48_93_5","48","Dragon","93","Dragon","917564112805","917567592805","291"
"38_93_1","38","Dragon","93","Dragon","50903570807","50908610807","482"
"12_94_0","12","Dragon","94","Dragon","-1357069270040","-1357067350040","325"
"2_94_4","2","Dragon","94","Dragon","-921425362519","-921423982519","480"
"5_94_1","5","Dragon","94","Dragon","482389277479","482390477479","669"
"56_95_2","56","Dragon","95","Dragon","746826640521","746827840521","249"
"56_95_3","56","Dragon","95","Dragon","297417914413","297419954413","331"
"5_95_3","5","Dragon","95","Dragon","-1005475320331","-1005473760331","324"
"5_95_5","5","Dragon","95","Dragon","-299855027431","-299849027431","100"
"80_96_0","80","Dragon","96","Dragon","883399375834","883402195834","400"
"43_96_0","43","Dragon","96","Dragon","847819639830","847823779830","486"
"43_96_2","43","Dragon","96","Dragon","-1996361240018","-1996355960018","488"
"43_96_3","43","Dragon","96","Dragon","-1519924345115","-1519919365115","481"
"62_96_3","62","Dragon","96","Dragon","-1651519526614","-1651517966614","631"
"58_97_0","58","Dragon","97","Dragon","448712022277","448713222277","227"
"58_97_1","58","Dragon","97","Dragon","-1593071919529","-1593066999529","632"
"28_97_0","28","Dragon","97","Dragon","650985974633","650990054633","486"
"42_98_0","42","Dragon","98","Dragon","659570152558","659570452558","641"
"42_98_1","42","Dragon","98","Dragon","-909731652848","-909727632848","294"
"42_98_5","42","Dragon","98","Dragon","-1382113612128","-1382113252128","607"
"42_98_7","42","Dragon","98","Dragon","51354338612","51354938612","203"
"14_98_0","14","Dragon","98","Dragon","-783015058615","-783009358615","160"
"14_98_2","14","Dragon","98","Dragon","-829289096111","-829285496111","572"
"14_98_4","14","Dragon","98","Dragon","571494596185","571499996185","223"
"9_99_2","9","Dragon","99","Dragon","904625755498","904629295498","103"
"9_99_5","9","Dragon","99","Dragon","-1646023262719","-1646022482719","680"
"21_99_1","21","Dragon","99","Dragon","839421477621","839425797621","521"
"21_99_3","21","Dragon","99","Dragon","-2150268257325","-2150262857325","369"
"21_99_7","21","Dragon","99","Dragon","-1347086036943","-1347082976943","609"
"31_99_2","31","Dragon","99","Dragon","870924802321","870925162321","185"
"31_99_4","31","Dragon","99","Dragon","832258380675","832263480675","203"
"93_100_0","93","Dragon","100","Dragon","434937404425","434942564425","262"
"93_100_4","93","Dragon","100","Dragon","-158328291453","-158323191453","585"
"29_100_4","29","Dragon","100","Dragon","537270879957","537273699957","396"
"4_100_2","4","Dragon","100","Dragon","-1259619128348","-1259614508348","194"
"99_101_5","99","Dragon","101","Dragon","-2072450691166","-2072446191166","283"
"99_101_6","99","Dragon","101","Dragon","-1802220225659","-1802219925659","447"
"1_101_1","1","Dragon","101","Dragon","-1297470936597","-1297470336597","643"
"1_101_2","1","Dragon","101","Dragon","-2056805751555","-2056801611555","504"
"24_102_3","24","Dragon","102","Dragon","-1826696578546","-1826695138546","462"
"5_102_0","5","Dragon","102","Dragon","136745117375","136750937375","200"
"5_103_2","5","Dragon","103","Dragon","-750231761434","-750226361434","608"
"5_103_3","5","Dragon","103","Dragon","-1013428335065","-1013426595065","147"
"97_103_0","97","Dragon","103","Dragon","-1656812309678","-1656807749678","343"
"97_103_5","97","Dragon","103","Dragon","908484405935","908485845935","405"
"90_104_0","90","Dragon","104","Dragon","-114278311420","-114273511420","509"
"90_104_2","90","Dragon","104","Dragon","190160841458","190164561458","302"
"2_104_2","2","Dragon","104","Dragon","-976016283757","-976012083757","439"
"2_104_4","2","Dragon","104","Dragon","200401662119","200406342119","256"
"94_104_1","94","Dragon","104","Dragon","-1156044161886","-1156043141886","185"
"9_105_3","9","Dragon","105","Dragon","-1575141123137","-1575136563137","567"
"14_105_6","14","Dragon","105","Dragon","-231228972265","-231225072265","460"
"14_105_7","14","Dragon","105","Dragon","-1856258251215","-1856252911215","274"
"73_105_3","73","Dragon","105","Dragon","-1375159709193","-1375154969193","380"
"57_106_1","57","Dragon","106","Dragon","-1006190427285","-1006187247285","398"
"57_106_2","57","Dragon","106","Dragon","-1871545097763","-1871544017763","169"
"57_106_4","57","Dragon","106","Dragon","847720426348","847721806348","122"
"52_106_0","52","Dragon","106","Dragon","-2042360511971","-2042356071971","608"
"52_106_1","52","Dragon","106","Dragon","686902305113","686903865113","457"
"52_106_2","52","Dragon","106","Dragon","336180040187","336180280187","320"
"2_106_1","2","Dragon","106","Dragon","-288425712668","-288424212668","273"
"2_106_4","2","Dragon","106","Dragon","-209702428171","-209697088171","108"
"19_107_0","19","Dragon","107","Dragon","628061846358","628066766358","593"
"19_107_1","19","Dragon","107","Dragon","-468265060204","-468261460204","381"
"19_107_2","19","Dragon","107","Dragon","-1065594700300","-1065593980300","649"
"8_108_2","8","Dragon","108","Dragon","596794573205","596795413205","549"
"1_108_0","1","Dragon","108","Dragon","-654519898539","-654519238539","345"
"1_108_5","1","Dragon","108","Dragon","-282039948931","-282035568931","567"
"1_108_6","1","Dragon","108","Dragon","-899690719429","-899686519429","171"
"2_108_2","2","Dragon","108","Dragon","921766754106","921771074106","603"
"2_108_5","2","Dragon","108","Dragon","-2019048975538","-2019044115538","410"
"2_108_7","2","Dragon","108","Dragon","808786309661","808789309661","668"
"51_109_0","51","Dragon","109","Dragon","-1729381818643","-1729381578643","340"
"51_109_7","51","Dragon","109","Dragon","872553209088","872558609088","617"
"16_110_0","16","Dragon","110","Dragon","-1073561361859","-1073558841859","174"
"16_110_2","16","Dragon","110","Dragon","-1754645681117","-1754644181117","513"
"12_110_2","12","Dragon","110","Dragon","160707263053","160712843053","187"
"82_111_4","82","Dragon","111","Dragon","502535203996","502535323996","616"
"15_112_0","15","Dragon","112","Dragon","583851156792","583851996792","602"
"15_112_2","15","Dragon","112","Dragon","108226663242","108231463242","416"
"15_112_3","15","Dragon","112","Dragon","-574810255243","-574805275243","256"
"15_112_4","15","Dragon","112","Dragon","-1672490856614","-1672486116614","171"
"22_112_0","22","Dragon","112","Dragon","366233495884","366237695884","488"
"22_112_1","22","Dragon","112","Dragon","283464125377","283468445377","155"
"11_112_2","11","Dragon","112","Dragon","-397488983779","-397487123779","464"
"6_113_0","6","Dragon","113","Dragon","267582105716","267587445716","634"
"6_113_2","6","Dragon","113","Dragon","532907891767","532909811767","323"
"12_113_3","12","Dragon","113","Dragon","-1126965230480","-1126960130480","296"
"12_113_6","12","Dragon","113","Dragon","-737108556392","-737106936392","685"
"12_113_7","12","Dragon","113","Dragon","851065077858","851069097858","310"
"10_113_2","10","Dragon","113","Dragon","-480835290909","-480830490909","690"
"24_114_2","24","Dragon","114","Dragon","-522231663722","-522227463722","614"
"71_114_2","71","Dragon","114","Dragon","-1834417971761","-1834414671761","503"
"97_114_5","97","Dragon","114","Dragon","593026166844","593029886844","203"
"90_115_0","90","Dragon","115","Dragon","627398809915","627399469915","382"
"90_115_1","90","Dragon","115","Dragon","-2171026900347","-2171022640347","147"
"90_115_3","90","Dragon","115","Dragon","337110024635","337112304635","304"
"90_115_5","90","Dragon","115","Dragon","506078353322","506080153322","308"
"4_115_0","4","Dragon","115","Dragon","-101735955421","-101730915421","403"
"4_115_3","4","Dragon","115","Dragon","-1581141644610","-1581136484610","590"
"4_115_4","4","Dragon","115","Dragon","-1338645990503","-1338641610503","290"
"48_116_2","48","Dragon","116","Dragon","-1989132688306","-1989127408306","183"
"48_116_3","48","Dragon","116","Dragon","142532888672","142536368672","528"
"48_116_4","48","Dragon","116","Dragon","-979510582519","-979508302519","652"
"48_116_5","48","Dragon","116","Dragon","908304483031","908306163031","511"
"3_116_2","3","Dragon","116","Dragon","-1152137826282","-1152132186282","432"
"75_117_1","75","Dragon","117","Dragon","-312318781551","-312316561551","337"
"75_117_3","75","Dragon","117","Dragon","-381597705202","-381594945202","603"
"75_117_7","75","Dragon","117","Dragon","80269207805","80275027805","533"
"65_117_2","65","Dragon","117","Dragon","-652065833907","-652060073907","472"
"65_117_3","65","Dragon","117","Dragon","-1861583824967","-1861583704967","335"
"65_117_4","65","Dragon","117","Dragon","313859619968","313861359968","337"
"65_117_6","65","Dragon","117","Dragon","-868908096213","-868905156213","144"
"115_117_5","115","Dragon","117","Dragon","-493409638976","-493409038976","289"
"1_118_1","1","Dragon","118","Dragon","392381577712","392386317712","471"
"1_118_2","1","Dragon","118","Dragon","-446847427746","-446842207746","289"
"61_118_0","61","Dragon","118","Dragon","-1436210207827","-1436209847827","551"
"61_118_3","61","Dragon","118","Dragon","-723106476845","-723106416845","616"
"61_118_4","61","Dragon","118","Dragon","168161230848","168162310848","607"
"81_119_1","81","Dragon","119","Dragon","-575270454644","-575270394644","213"
"81_119_2","81","Dragon","119","Dragon","137593634210","137595734210","258"
"10_119_0","10","Dragon","119","Dragon","247763728100","247764808100","378"
"10_119_1","10","Dragon","119","Dragon","643499725039","643500325039","138"
"10_119_6","10","Dragon","119","Dragon","-1295394081898","-1295388561898","618"
"67_120_4","67","Dragon","120","Dragon","577329874519","577330054519","153"
"61_120_0","61","Dragon","120","Dragon","-998022885200","-998021205200","216"
"61_120_1","61","Dragon","120","Dragon","187711044467","187711704467","104"
"61_120_2","61","Dragon","120","Dragon","-1449438952844","-1449436912844","170"
"61_120_4","61","Dragon","120","Dragon","-175627411161","-175626451161","224"
"5_120_4","5","Dragon","120","Dragon","-337902065424","-337897205424","669"
"71_121_2","71","Dragon","121","Dragon","-1416645731956","-1416642611956","413"
"88_121_0","88","Dragon","121","Dragon","-1227754595185","-1227751535185","375"
"4_122_4","4","Dragon","122","Dragon","-1706590422183","-1706587542183","647"
"2_122_0","2","Dragon","122","Dragon","-884909791356","-884908171356","553"
"5_122_0","5","Dragon","122","Dragon","696752782518","696754642518","570"
"93_123_1","93","Dragon","123","Dragon","-198906559047","-198902839047","499"
"1_123_2","1","Dragon","123","Dragon","-2131496820615","-2131492020615","408"
"75_124_0","75","Dragon","124","Dragon","-527174039864","-527170439864","462"
"75_124_1","75","Dragon","124","Dragon","3021012337","3021492337","231"
"75_124_3","75","Dragon","124","Dragon","-136588128317","-136586448317","499"
"14_124_0","14","Dragon","124","Dragon","-663544884243","-663540084243","575"
"14_124_1","14","Dragon","124","Dragon","166156450926","166161130926","336"
"14_124_2","14","Dragon","124","Dragon","-45733514228","-45731294228","644"
"14_124_3","14","Dragon","124","Dragon","-412344760459","-412339600459","680"
"89_124_0","89","Dragon","124","Dragon","704870438311","704872058311","402"
"89_124_2","89","Dragon","124","Dragon","504269464498","504271864498","234"
"89_124_4","89","Dragon","124","Dragon","-422562377780","-422561897780","632"
"7_125_2","7","Dragon","125","Dragon","305753894907","305754674907","365"
"7_125_5","7","Dragon","125","Dragon","-1893969611137","-1893969431137","206"
"125_126_0","125","Dragon","126","Dragon","-1148211566744","-1148210846744","472"
"125_126_2","125","Dragon","126","Dragon","-510906409097","-510903589097","208"
"125_126_6","125","Dragon","126","Dragon","-322753428551","-322750368551","439"
"125_126_7","125","Dragon","126","Dragon","58069072642","58073392642","161"
"22_126_0","22","Dragon","126","Dragon","51022797378","51027537378","558"
"22_126_1","22","Dragon","126","Dragon","17999815355","18003415355","440"
"22_126_2","22","Dragon","126","Dragon","594573616246","594574576246","546"
"22_126_5","22","Dragon","126","Dragon","-1671278350944","-1671273130944","505"
"67_126_0","67","Dragon","126","Dragon","-701774664416","-701771964416","577"
"14_127_0","14","Dragon","127","Dragon","-2173425237506","-2173424097506","686"
"14_127_1","14","Dragon","127","Dragon","-1129947320269","-1129946960269","140"
"14_127_3","14","Dragon","127","Dragon","216588519982","216589539982","127"
"10_127_0","10","Dragon","127","Dragon","-349882207710","-349876327710","551"
